sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
7854,30.6796875,-2.032,-3.3903,-6.1121,-4.6322,3,RIGHT_MI
7855,30.68359375,-1.1174,-4.4333,-1.8539,1.5518,3,RIGHT_MI
7856,30.6875,-0.292,-0.3105,-7.1169,9.0732,3,RIGHT_MI
7857,30.69140625,-7.8157,3.8619,-10.4694,5.0187,3,RIGHT_MI
7858,30.6953125,3.0456,2.1064,-5.6767,5.8057,3,RIGHT_MI
7859,30.69921875,2.1665,7.7197,-3.8132,11.0515,3,RIGHT_MI
7860,30.703125,-1.025,4.622,-2.7863,1.8306,3,RIGHT_MI
7861,30.70703125,0.4765,9.853,7.5575,3.6743,3,RIGHT_MI
7862,30.7109375,0.6911,10.2314,-4.563,4.7544,3,RIGHT_MI
7863,30.71484375,2.3676,2.3504,2.1399,3.4457,3,RIGHT_MI
7864,30.71875,9.2403,6.5891,3.2005,3.9105,3,RIGHT_MI
7865,30.72265625,2.619,3.1835,3.8687,2.992,3,RIGHT_MI
7866,30.7265625,-1.9246,1.5539,7.1048,-5.8697,3,RIGHT_MI
7867,30.73046875,4.5906,2.4126,2.2002,-8.1271,3,RIGHT_MI
7868,30.734375,1.2391,-0.1979,5.0238,-10.0556,3,RIGHT_MI
7869,30.73828125,2.9455,-0.0838,-0.439,-7.4944,3,RIGHT_MI
7870,30.7421875,-2.5366,-1.1154,0.0508,-6.9082,3,RIGHT_MI
7871,30.74609375,-2.7671,-3.791,1.1865,-8.1744,3,RIGHT_MI
7872,30.75,1.3017,-3.4715,6.6294,-5.8254,3,RIGHT_MI
7873,30.75390625,-0.2049,-6.4575,7.8796,-1.2841,3,RIGHT_MI
7874,30.7578125,1.5332,3.1078,1.1963,1.3317,3,RIGHT_MI
7875,30.76171875,4.9518,1.2691,4.1453,2.0071,3,RIGHT_MI
7876,30.765625,1.283,0.7839,4.3151,4.6058,3,RIGHT_MI
7877,30.76953125,0.1433,-1.6875,1.0225,5.1746,3,RIGHT_MI
7878,30.7734375,2.0394,1.2443,-2.3363,8.7555,3,RIGHT_MI
7879,30.77734375,-3.3296,-1.1726,-3.5375,5.0901,3,RIGHT_MI
7880,30.78125,-6.0967,0.0756,-6.1438,3.6411,3,RIGHT_MI
7881,30.78515625,-3.2634,-5.3528,-7.1254,0.9779,3,RIGHT_MI
7882,30.7890625,-3.8969,-3.9656,-11.7347,4.4526,3,RIGHT_MI
7883,30.79296875,-2.3626,-2.4355,-10.2903,-8.0857,3,RIGHT_MI
7884,30.796875,4.3671,0.2631,-4.3587,1.858,3,RIGHT_MI
7885,30.80078125,2.5229,9.9207,-3.4352,2.3295,3,RIGHT_MI
7886,30.8046875,6.837,9.4236,-5.7866,3.4201,3,RIGHT_MI
7887,30.80859375,3.0144,4.7886,-0.8752,2.28,3,RIGHT_MI
7888,30.8125,4.8922,8.4619,3.3961,4.1826,3,RIGHT_MI
7889,30.81640625,4.1886,9.5936,4.0786,-2.175,3,RIGHT_MI
7890,30.8203125,-1.0712,3.8219,-0.5942,-2.2845,3,RIGHT_MI
7891,30.82421875,-5.3254,1.4302,6.7693,0.4688,3,RIGHT_MI
7892,30.828125,2.7967,0.1114,-1.1126,-3.0947,3,RIGHT_MI
7893,30.83203125,1.301,-1.044,2.6975,-4.2361,3,RIGHT_MI
7894,30.8359375,-1.5885,-4.5404,4.2729,-11.1109,3,RIGHT_MI
7895,30.83984375,-3.8347,-1.4426,3.1582,-8.0439,3,RIGHT_MI
7896,30.84375,4.0121,-7.8016,4.2126,-6.4016,3,RIGHT_MI
7897,30.84765625,1.1057,-2.6817,7.2963,1.0739,3,RIGHT_MI
7898,30.8515625,-2.0029,-2.8371,7.9656,-3.4545,3,RIGHT_MI
7899,30.85546875,-0.7312,-4.5681,13.4725,2.1213,3,RIGHT_MI
7900,30.859375,4.8938,2.5,7.9996,1.5954,3,RIGHT_MI
7901,30.86328125,-1.9248,-2.0137,3.4287,2.0274,3,RIGHT_MI
7902,30.8671875,0.2896,-3.265,1.8432,6.4831,3,RIGHT_MI
7903,30.87109375,-0.6279,-4.6858,1.5452,5.427,3,RIGHT_MI
7904,30.875,-7.3894,-0.3976,-2.2754,6.6222,3,RIGHT_MI
7905,30.87890625,-3.7422,-5.5868,-6.9302,5.464,3,RIGHT_MI
7906,30.8828125,0.8785,-1.3687,-6.8671,-0.1054,3,RIGHT_MI
7907,30.88671875,-7.0515,-1.4981,-6.3061,5.3509,3,RIGHT_MI
7908,30.890625,-2.9772,1.6178,-8.0505,3.2737,3,RIGHT_MI
7909,30.89453125,-8.022,-1.1179,-6.4839,-0.7295,3,RIGHT_MI
7910,30.8984375,1.0275,5.3245,-9.7145,5.0201,3,RIGHT_MI
7911,30.90234375,1.8258,7.2162,-0.8086,4.3647,3,RIGHT_MI
7912,30.90625,-3.8383,8.6109,-5.7115,-0.5849,3,RIGHT_MI
7913,30.91015625,2.5949,14.3765,0.5012,2.6115,3,RIGHT_MI
7914,30.9140625,5.7822,13.2565,4.6669,5.5203,3,RIGHT_MI
7915,30.91796875,-1.9476,3.2473,6.0597,-0.8751,3,RIGHT_MI
7916,30.921875,-2.4274,-1.1149,-0.0454,0.4675,3,RIGHT_MI
7917,30.92578125,3.7897,2.9768,3.0332,-4.1602,3,RIGHT_MI
7918,30.9296875,0.4819,1.2291,1.8045,-0.8009,3,RIGHT_MI
7919,30.93359375,-4.6732,-7.9202,4.4255,-4.6216,3,RIGHT_MI
7920,30.9375,-3.6026,-6.9339,3.436,-7.322,3,RIGHT_MI
7921,30.94140625,-4.5246,-3.5483,6.6845,-10.7107,3,RIGHT_MI
7922,30.9453125,1.0803,-10.1495,0.4345,-2.8735,3,RIGHT_MI
7923,30.94921875,1.2053,-9.8194,7.3649,-1.3119,3,RIGHT_MI
7924,30.953125,1.9898,-0.887,9.4139,2.435,3,RIGHT_MI
7925,30.95703125,5.168,-3.8127,2.3786,4.1853,3,RIGHT_MI
7926,30.9609375,2.1408,-1.5123,6.8804,3.9283,3,RIGHT_MI
7927,30.96484375,-1.4052,-7.3749,8.5818,8.4303,3,RIGHT_MI
7928,30.96875,3.4504,-1.6586,4.0331,6.9842,3,RIGHT_MI
7929,30.97265625,-2.2732,-5.2325,-2.5357,4.0914,3,RIGHT_MI
7930,30.9765625,0.984,-0.5596,-6.8087,0.8267,3,RIGHT_MI
7931,30.98046875,-2.2778,4.2111,-7.55,4.6833,3,RIGHT_MI
7932,30.984375,0.1252,0.0173,-8.7624,0.8359,3,RIGHT_MI
7933,30.98828125,-3.0432,1.4242,-8.5491,0.0486,3,RIGHT_MI
7934,30.9921875,-5.7952,-1.0922,-9.3368,3.1868,3,RIGHT_MI
7935,30.99609375,-3.459,-0.1555,-6.1795,1.2198,3,RIGHT_MI
7936,31.0,-0.468,6.5657,-5.1508,-3.3083,3,RIGHT_MI
7937,31.00390625,-0.7578,12.8267,-3.6714,-1.2839,3,RIGHT_MI
7938,31.0078125,4.7332,9.0745,2.8399,-3.8296,3,RIGHT_MI
7939,31.01171875,7.7432,6.6157,-2.3373,0.6626,3,RIGHT_MI
7940,31.015625,6.3257,4.6222,-0.5087,-7.2206,3,RIGHT_MI
7941,31.01953125,6.6358,11.2877,-1.6888,-5.6479,3,RIGHT_MI
7942,31.0234375,0.4262,0.5013,1.4495,-2.082,3,RIGHT_MI
7943,31.02734375,0.2315,4.0806,2.9766,-5.2459,3,RIGHT_MI
7944,31.03125,-1.7207,-3.367,2.3321,-7.6741,3,RIGHT_MI
7945,31.03515625,-2.0898,-5.2493,6.1546,-4.1285,3,RIGHT_MI
7946,31.0390625,-0.6581,-2.952,1.1126,-10.4506,3,RIGHT_MI
7947,31.04296875,-4.6458,-7.556,5.5254,-5.2268,3,RIGHT_MI
7948,31.046875,-2.849,-6.5208,5.2074,-3.7383,3,RIGHT_MI
7949,31.05078125,3.071,-1.1889,5.7475,-2.4803,3,RIGHT_MI
7950,31.0546875,-1.8817,-0.4618,5.1128,-0.8081,3,RIGHT_MI
7951,31.05859375,-3.156,2.1888,1.3117,6.2266,3,RIGHT_MI
7952,31.0625,4.0254,-2.6384,5.3575,3.6529,3,RIGHT_MI
7953,31.06640625,2.1387,-3.7895,5.6312,4.7421,3,RIGHT_MI
7954,31.0703125,-0.4066,-4.6097,-1.7639,6.8147,3,RIGHT_MI
7955,31.07421875,-0.8663,-1.0689,2.6094,6.6591,3,RIGHT_MI
7956,31.078125,-1.4538,0.2891,-4.6375,5.1999,3,RIGHT_MI
7957,31.08203125,-0.7302,-3.3543,-8.772,0.2114,3,RIGHT_MI
7958,31.0859375,-5.3614,0.6459,-7.5721,-2.0446,3,RIGHT_MI
7959,31.08984375,-4.7363,0.47,-7.169,-4.3153,3,RIGHT_MI
7960,31.09375,-5.7981,3.9155,-6.2106,-3.6237,3,RIGHT_MI
7961,31.09765625,2.0772,-0.6595,-7.0431,-0.0895,3,RIGHT_MI
7962,31.1015625,3.1873,11.1133,-7.9835,-4.2877,3,RIGHT_MI
7963,31.10546875,-1.8979,7.6738,-2.3061,1.689,3,RIGHT_MI
7964,31.109375,6.9584,6.4627,-3.6934,-5.0261,3,RIGHT_MI
7965,31.11328125,5.7578,5.1162,2.0432,-6.3561,3,RIGHT_MI
7966,31.1171875,1.6466,7.3748,0.3087,-9.549,3,RIGHT_MI
7967,31.12109375,4.8635,0.1993,-0.0841,-2.5343,3,RIGHT_MI
7968,31.125,4.0714,3.2424,-1.8285,-9.766,3,RIGHT_MI
7969,31.12890625,-0.4238,-1.6704,1.8476,-6.6754,3,RIGHT_MI
7970,31.1328125,1.1021,-2.7507,0.0957,-2.0195,3,RIGHT_MI
7971,31.13671875,-1.0675,-4.6788,1.2065,-5.3342,3,RIGHT_MI
7972,31.140625,-1.0236,-9.4685,3.4369,-3.8048,3,RIGHT_MI
7973,31.14453125,-1.0025,-7.0237,3.925,-2.5617,3,RIGHT_MI
7974,31.1484375,1.4159,-6.3891,7.4757,4.6426,3,RIGHT_MI
7975,31.15234375,-2.4979,-11.4511,7.8535,9.7989,3,RIGHT_MI
7976,31.15625,-0.7282,0.4469,8.0045,3.1022,3,RIGHT_MI
7977,31.16015625,4.668,-0.8276,11.0069,8.27,3,RIGHT_MI
7978,31.1640625,1.8239,-1.7827,4.8531,9.8855,3,RIGHT_MI
7979,31.16796875,-2.6055,-0.6511,4.9005,7.9651,3,RIGHT_MI
7980,31.171875,-0.4814,3.838,-0.4661,4.6492,3,RIGHT_MI
7981,31.17578125,-4.8394,0.4801,3.1622,10.9384,3,RIGHT_MI
7982,31.1796875,-4.1307,-0.8391,-4.2539,7.1255,3,RIGHT_MI
7983,31.18359375,-5.3221,1.1983,-2.7775,-1.386,3,RIGHT_MI
7984,31.1875,0.3122,4.0538,1.3031,-3.163,3,RIGHT_MI
7985,31.19140625,-3.222,-0.5899,-6.1279,-3.1394,3,RIGHT_MI
7986,31.1953125,-1.9187,2.1305,-11.7927,-2.9401,3,RIGHT_MI
7987,31.19921875,-0.4385,4.984,-8.1694,-4.7895,3,RIGHT_MI
7988,31.203125,4.2709,4.6592,-2.9485,-6.0347,3,RIGHT_MI
7989,31.20703125,2.4575,4.5107,-1.4781,-2.1137,3,RIGHT_MI
7990,31.2109375,8.7195,5.4835,-1.7012,-2.8679,3,RIGHT_MI
7991,31.21484375,4.6702,4.7433,1.2123,0.2027,3,RIGHT_MI
7992,31.21875,1.7738,4.0539,-2.8752,-6.4831,3,RIGHT_MI
7993,31.22265625,1.0634,1.0815,-0.3399,0.9223,3,RIGHT_MI
7994,31.2265625,-0.9693,-1.5158,0.5937,-6.5475,3,RIGHT_MI
7995,31.23046875,0.9984,-5.2786,1.3667,-5.1599,3,RIGHT_MI
7996,31.234375,-0.537,-1.8273,0.3685,-6.1538,3,RIGHT_MI
7997,31.23828125,-6.5439,-3.9608,3.3794,-4.4626,3,RIGHT_MI
7998,31.2421875,-8.2669,-8.5482,0.1824,-2.3188,3,RIGHT_MI
7999,31.24609375,-2.4006,-9.7093,7.3893,-0.109,3,RIGHT_MI
8000,31.25,-4.897,-10.4317,6.4325,1.4112,3,RIGHT_MI
8001,31.25390625,-2.4312,-2.6989,8.3871,3.369,3,RIGHT_MI
8002,31.2578125,3.2665,-5.2355,4.0768,7.2152,3,RIGHT_MI
8003,31.26171875,-1.8826,1.5983,12.9171,9.2711,3,RIGHT_MI
8004,31.265625,0.2111,-5.4577,7.8528,8.3933,3,RIGHT_MI
8005,31.26953125,1.6209,2.2281,3.3409,9.4394,3,RIGHT_MI
8006,31.2734375,-0.4032,3.2141,2.7375,8.9769,3,RIGHT_MI
8007,31.27734375,-10.9462,-7.0229,-0.5477,-4.5451,3,RIGHT_MI
8008,31.28125,-0.8264,2.2209,-0.7504,-1.2689,3,RIGHT_MI
8009,31.28515625,-5.0253,2.5073,-6.3892,-2.8741,3,RIGHT_MI
8010,31.2890625,-2.0703,4.7762,-15.6123,-13.0851,3,RIGHT_MI
8011,31.29296875,-3.0023,5.5795,-9.3589,-7.0975,3,RIGHT_MI
8012,31.296875,-3.0306,1.0946,-3.7779,-6.274,3,RIGHT_MI
8013,31.30078125,4.8663,7.0161,-3.2131,-8.2134,3,RIGHT_MI
8014,31.3046875,6.9478,6.6821,-7.7096,-5.488,3,RIGHT_MI
8015,31.30859375,0.5018,7.8702,-2.3954,-5.9261,3,RIGHT_MI
8016,31.3125,6.1368,4.3524,-1.5685,-4.6893,3,RIGHT_MI
8017,31.31640625,6.7142,7.5178,-4.0212,-2.6532,3,RIGHT_MI
8018,31.3203125,3.4419,0.184,-1.6373,-2.2552,3,RIGHT_MI
8019,31.32421875,1.913,-4.173,-0.4814,-2.9826,3,RIGHT_MI
8020,31.328125,1.9783,-5.3972,-1.3679,1.381,3,RIGHT_MI
8021,31.33203125,4.984,-7.3557,0.6508,-4.1407,3,RIGHT_MI
8022,31.3359375,0.0293,-3.2413,-7.1233,-4.896,3,RIGHT_MI
8023,31.33984375,-3.4173,-11.7039,1.5649,-1.9249,3,RIGHT_MI
8024,31.34375,-3.4484,-9.391,0.0666,2.3339,3,RIGHT_MI
8025,31.34765625,0.2445,-6.3964,1.1554,10.879,3,RIGHT_MI
8026,31.3515625,2.3202,-8.301,-0.032,9.0346,3,RIGHT_MI
8027,31.35546875,-1.3344,-5.185,7.3162,4.8153,3,RIGHT_MI
8028,31.359375,2.1942,-3.7575,7.5068,9.7272,3,RIGHT_MI
8029,31.36328125,3.4146,-1.5016,5.8464,6.8935,3,RIGHT_MI
8030,31.3671875,-1.3222,2.6086,6.4049,4.4587,3,RIGHT_MI
8031,31.37109375,1.4135,7.2166,3.577,8.1251,3,RIGHT_MI
8032,31.375,1.3024,6.6041,-1.8872,-0.9854,3,RIGHT_MI
8033,31.37890625,-3.8063,1.7821,-3.132,-0.2809,3,RIGHT_MI
8034,31.3828125,-8.698,6.0552,-1.8175,-4.0264,3,RIGHT_MI
8035,31.38671875,-6.2068,6.2586,-7.4766,-10.0394,3,RIGHT_MI
8036,31.390625,-2.8098,-4.2134,-0.4001,-5.527,3,RIGHT_MI
8037,31.39453125,-5.5824,1.3091,-7.8386,-2.7755,3,RIGHT_MI
8038,31.3984375,4.7241,4.0474,-2.4949,-8.1777,3,RIGHT_MI
8039,31.40234375,-1.8721,3.1309,-2.1935,-7.8286,3,RIGHT_MI
8040,31.40625,-0.5445,10.9614,-2.172,-7.7094,3,RIGHT_MI
8041,31.41015625,3.3172,5.367,-4.1202,-2.3773,3,RIGHT_MI
8042,31.4140625,5.0883,3.5939,-5.084,-1.3643,3,RIGHT_MI
8043,31.41796875,6.9359,1.2335,3.3134,-3.8438,3,RIGHT_MI
8044,31.421875,3.6311,4.1232,-5.503,-1.3929,3,RIGHT_MI
8045,31.42578125,-0.2542,-5.4255,-0.9031,-4.6838,3,RIGHT_MI
8046,31.4296875,-2.1108,-11.3177,-4.0247,-1.5257,3,RIGHT_MI
8047,31.43359375,5.2927,-7.7737,-2.1055,-2.3932,3,RIGHT_MI
8048,31.4375,-2.0523,-3.4382,-6.1639,-1.0332,3,RIGHT_MI
8049,31.44140625,-6.8486,-9.8371,4.066,3.6727,3,RIGHT_MI
8050,31.4453125,-1.796,-15.8216,4.9831,6.5026,3,RIGHT_MI
8051,31.44921875,2.3032,-7.9786,0.6282,3.3364,3,RIGHT_MI
8052,31.453125,0.891,0.2468,4.6642,9.2326,3,RIGHT_MI
8053,31.45703125,-2.2403,-4.709,7.0443,4.6789,3,RIGHT_MI
8054,31.4609375,3.8649,-0.4161,8.4182,7.3392,3,RIGHT_MI
8055,31.46484375,1.3134,-1.0588,8.5302,10.6241,3,RIGHT_MI
8056,31.46875,-2.4013,3.7251,5.6528,2.6762,3,RIGHT_MI
8057,31.47265625,-6.3748,2.1029,5.3364,7.3802,3,RIGHT_MI
8058,31.4765625,-3.6151,2.2468,1.6132,0.0891,3,RIGHT_MI
8059,31.48046875,-1.4458,1.6881,1.2283,-7.0205,3,RIGHT_MI
8060,31.484375,-8.9032,1.2878,-2.2996,-5.5392,3,RIGHT_MI
8061,31.48828125,-1.6862,2.381,-10.7255,-5.0588,3,RIGHT_MI
8062,31.4921875,0.6208,2.2163,-6.8718,-6.1864,3,RIGHT_MI
8063,31.49609375,-1.355,8.2201,-0.5301,-3.6181,3,RIGHT_MI
8064,31.5,2.5866,0.9505,-5.8674,-2.7769,3,RIGHT_MI
8065,31.50390625,-0.3424,6.8341,-6.6181,-2.829,3,RIGHT_MI
8066,31.5078125,3.6058,9.3495,2.7267,-1.924,3,RIGHT_MI
8067,31.51171875,-0.0544,3.8595,-8.2786,-0.3801,3,RIGHT_MI
8068,31.515625,7.7547,1.9331,-2.7438,2.2898,3,RIGHT_MI
8069,31.51953125,5.0377,4.1594,1.2088,3.5444,3,RIGHT_MI
8070,31.5234375,-2.0449,-3.0964,4.437,5.0524,3,RIGHT_MI
8071,31.52734375,-2.3201,-2.7912,-3.3712,4.0885,3,RIGHT_MI
8072,31.53125,-1.1998,-5.3674,-4.562,7.7878,3,RIGHT_MI
8073,31.53515625,4.6399,-1.1566,-2.0423,5.7157,3,RIGHT_MI
8074,31.5390625,3.1862,-8.2724,-2.3643,-1.5073,3,RIGHT_MI
8075,31.54296875,-0.2287,-0.1796,-1.4197,5.5091,3,RIGHT_MI
8076,31.546875,-1.9069,-6.2906,2.4239,5.5703,3,RIGHT_MI
8077,31.55078125,-2.7675,-7.4697,7.8575,4.5544,3,RIGHT_MI
8078,31.5546875,-1.7053,4.7556,6.0029,7.3137,3,RIGHT_MI
8079,31.55859375,3.5328,-5.9776,11.798,12.5889,3,RIGHT_MI
8080,31.5625,-2.7305,-2.2899,1.574,5.3883,3,RIGHT_MI
8081,31.56640625,2.966,1.0571,6.4603,6.9306,3,RIGHT_MI
8082,31.5703125,-1.4595,5.8839,7.2539,0.3507,3,RIGHT_MI
8083,31.57421875,-3.357,-2.2615,6.2563,1.493,3,RIGHT_MI
8084,31.578125,-4.3085,1.8556,-0.7001,-1.6044,3,RIGHT_MI
8085,31.58203125,-4.7949,2.8541,-5.5411,-1.43,3,RIGHT_MI
8086,31.5859375,-4.4322,4.0741,-3.7771,-11.6589,3,RIGHT_MI
8087,31.58984375,-5.1918,4.2499,-5.8104,-9.6715,3,RIGHT_MI
8088,31.59375,-3.9682,6.5522,-6.1298,-8.5659,3,RIGHT_MI
8089,31.59765625,-2.589,8.5399,-6.3192,-2.8026,3,RIGHT_MI
8090,31.6015625,0.8651,1.8559,-7.6491,-12.8619,3,RIGHT_MI
8091,31.60546875,4.2162,5.8112,-2.0314,2.1068,3,RIGHT_MI
8092,31.609375,3.8111,2.2946,-8.0408,-0.1338,3,RIGHT_MI
8093,31.61328125,6.0688,3.3531,0.7137,5.2045,3,RIGHT_MI
8094,31.6171875,6.1105,1.78,-7.2133,8.9683,3,RIGHT_MI
8095,31.62109375,6.1096,0.8517,-2.3984,5.8635,3,RIGHT_MI
8096,31.625,5.8011,-2.3973,-6.0303,0.5562,3,RIGHT_MI
8097,31.62890625,-1.7221,-5.7291,0.4897,3.2139,3,RIGHT_MI
8098,31.6328125,2.3819,-8.5663,1.2935,-2.6427,3,RIGHT_MI
8099,31.63671875,-0.3559,-6.0095,1.6293,4.1348,3,RIGHT_MI
8100,31.640625,0.7171,-5.2097,-1.4309,2.9783,3,RIGHT_MI
8101,31.64453125,4.5452,-7.7466,0.952,4.246,3,RIGHT_MI
8102,31.6484375,-4.7457,-6.3964,9.2758,3.8132,3,RIGHT_MI
8103,31.65234375,-1.4092,0.6352,3.4207,4.7792,3,RIGHT_MI
8104,31.65625,5.8196,-2.7382,11.965,8.998,3,RIGHT_MI
8105,31.66015625,-5.6856,-1.8968,7.6304,2.1235,3,RIGHT_MI
8106,31.6640625,4.4318,0.5368,8.4121,8.5799,3,RIGHT_MI
8107,31.66796875,-3.134,3.0725,3.1812,3.5507,3,RIGHT_MI
8108,31.671875,-4.3756,3.5259,4.477,-9.5657,3,RIGHT_MI
8109,31.67578125,-4.4123,-0.139,4.8694,-3.767,3,RIGHT_MI
8110,31.6796875,0.2767,2.9017,-4.4643,-5.9316,3,RIGHT_MI
8111,31.68359375,0.1022,1.6999,-3.7644,-2.9843,3,RIGHT_MI
8112,31.6875,-5.5971,3.385,-9.2159,-11.3926,3,RIGHT_MI
8113,31.69140625,-5.4628,6.5848,-9.0144,-13.3958,3,RIGHT_MI
8114,31.6953125,-3.6381,3.6958,-3.8471,-7.2668,3,RIGHT_MI
8115,31.69921875,-3.1634,5.5963,-2.4739,-7.3153,3,RIGHT_MI
8116,31.703125,2.284,13.837,-6.5118,-4.5519,3,RIGHT_MI
8117,31.70703125,3.8613,5.2433,-6.8491,-0.7576,3,RIGHT_MI
8118,31.7109375,3.9563,6.1285,-4.6941,-0.0439,3,RIGHT_MI
8119,31.71484375,6.9907,4.0474,3.322,3.6368,3,RIGHT_MI
8120,31.71875,5.7587,-3.9147,-8.3494,6.7926,3,RIGHT_MI
8121,31.72265625,13.1496,-3.357,-5.9484,4.7634,3,RIGHT_MI
8122,31.7265625,0.6484,1.8246,-1.4836,0.5121,3,RIGHT_MI
8123,31.73046875,2.5598,-4.6563,-0.3143,6.4577,3,RIGHT_MI
8124,31.734375,-0.423,-12.4381,-2.2777,6.814,3,RIGHT_MI
8125,31.73828125,3.9488,-9.3798,-3.2196,2.3591,3,RIGHT_MI
8126,31.7421875,-0.9967,-13.3633,-1.7411,0.8197,3,RIGHT_MI
8127,31.74609375,-3.8787,-6.5053,1.3657,-0.5349,3,RIGHT_MI
8128,31.75,4.3024,-9.0185,4.2565,7.0484,3,RIGHT_MI
8129,31.75390625,1.9827,1.9292,13.464,3.9571,3,RIGHT_MI
8130,31.7578125,-0.6645,2.081,8.4418,0.9304,3,RIGHT_MI
8131,31.76171875,-1.0344,0.2215,10.1412,1.66,3,RIGHT_MI
8132,31.765625,2.8504,2.9164,11.5994,-2.642,3,RIGHT_MI
8133,31.76953125,0.1761,0.6802,11.1765,0.0008,3,RIGHT_MI
8134,31.7734375,-2.3189,4.5963,4.0696,-1.0835,3,RIGHT_MI
8135,31.77734375,-3.1325,0.2377,1.1036,-1.6587,3,RIGHT_MI
8136,31.78125,-4.1858,3.6783,-0.3463,-8.9893,3,RIGHT_MI
8137,31.78515625,-2.2185,7.3475,1.6231,-4.3274,3,RIGHT_MI
8138,31.7890625,-0.9391,3.1615,-5.4724,-9.3462,3,RIGHT_MI
8139,31.79296875,-4.9848,1.3996,-8.2272,-15.3382,3,RIGHT_MI
8140,31.796875,-2.1195,1.7031,-5.4855,-6.4663,3,RIGHT_MI
8141,31.80078125,-2.2758,5.419,-5.8719,-5.2145,3,RIGHT_MI
8142,31.8046875,-0.6964,-4.8747,-5.4009,-0.5463,3,RIGHT_MI
8143,31.80859375,-2.2109,6.9865,-0.2391,-0.4433,3,RIGHT_MI
8144,31.8125,5.6491,2.8074,-6.4062,1.9973,3,RIGHT_MI
8145,31.81640625,4.4379,4.9065,-1.5363,4.3602,3,RIGHT_MI
8146,31.8203125,-0.9447,-4.2498,-1.9375,4.7624,3,RIGHT_MI
8147,31.82421875,7.0847,2.7022,-4.0721,2.3275,3,RIGHT_MI
8148,31.828125,-0.3884,-2.8857,-7.5708,0.963,3,RIGHT_MI
8149,31.83203125,2.5382,-10.3417,-6.1849,2.9969,3,RIGHT_MI
8150,31.8359375,4.1037,-14.5438,0.9504,5.6793,3,RIGHT_MI
8151,31.83984375,0.4457,-8.1682,0.7411,0.9614,3,RIGHT_MI
8152,31.84375,-4.1096,-7.3403,2.8268,2.3672,3,RIGHT_MI
8153,31.84765625,-3.0584,-10.3893,4.152,-2.53,3,RIGHT_MI
8154,31.8515625,2.1587,-3.4693,4.9701,3.9805,3,RIGHT_MI
8155,31.85546875,-0.4166,-0.4686,5.1412,2.7161,3,RIGHT_MI
8156,31.859375,-2.1355,3.2961,10.4557,6.7733,3,RIGHT_MI
8157,31.86328125,2.5568,6.6101,11.6585,3.9021,3,RIGHT_MI
8158,31.8671875,-3.7823,4.5991,9.309,-3.0651,3,RIGHT_MI
8159,31.87109375,2.2266,7.9413,8.3482,-3.9517,3,RIGHT_MI
8160,31.875,-0.0447,5.595,4.4433,-8.9055,3,RIGHT_MI
8161,31.87890625,-4.9282,5.4685,2.9697,-13.1313,3,RIGHT_MI
8162,31.8828125,-4.1458,3.8397,-4.1089,-5.1235,3,RIGHT_MI
8163,31.88671875,-2.748,1.4157,-3.9832,-7.9795,3,RIGHT_MI
8164,31.890625,-4.5831,-5.5287,-4.6737,-12.2641,3,RIGHT_MI
8165,31.89453125,-0.5652,4.5663,-8.6619,-1.1692,3,RIGHT_MI
8166,31.8984375,0.0439,3.225,-6.0641,-2.9807,3,RIGHT_MI
8167,31.90234375,5.801,3.2888,-6.9875,-2.2316,3,RIGHT_MI
8168,31.90625,0.6954,8.587,-5.007,3.5568,3,RIGHT_MI
8169,31.91015625,-0.0964,3.6042,-6.9268,9.2535,3,RIGHT_MI
8170,31.9140625,5.1191,1.8474,-4.6442,6.8879,3,RIGHT_MI
8171,31.91796875,1.8236,2.9856,-0.6418,9.4597,3,RIGHT_MI
8172,31.921875,4.6904,-1.1451,-2.0461,3.0667,3,RIGHT_MI
8173,31.92578125,0.3983,-8.0428,-7.6338,4.47,3,RIGHT_MI
8174,31.9296875,2.7983,-9.1931,-0.4466,7.7486,3,RIGHT_MI
8175,31.93359375,2.3555,-8.9112,-6.4449,4.2459,3,RIGHT_MI
8176,31.9375,-0.0633,-9.513,-1.997,6.0642,3,RIGHT_MI
8177,31.94140625,0.0106,-5.5683,1.5663,2.1036,3,RIGHT_MI
8178,31.9453125,1.5155,-7.8931,-1.9388,1.4884,3,RIGHT_MI
8179,31.94921875,1.6022,-4.473,1.7561,-4.289,3,RIGHT_MI
8180,31.953125,4.0422,-1.7809,8.9658,-1.1442,3,RIGHT_MI
8181,31.95703125,7.6393,1.1019,3.9155,-4.1798,3,RIGHT_MI
8182,31.9609375,1.4476,0.7614,8.3126,6.5015,3,RIGHT_MI
8183,31.96484375,3.0216,7.8709,13.2339,-0.6855,3,RIGHT_MI
8184,31.96875,2.8959,6.4125,7.3022,-5.6628,3,RIGHT_MI
8185,31.97265625,-4.5878,3.6799,6.3025,-3.3214,3,RIGHT_MI
8186,31.9765625,-7.858,3.9603,4.7616,-7.6665,3,RIGHT_MI
8187,31.98046875,-3.1295,2.2494,-0.7324,-6.2368,3,RIGHT_MI
8188,31.984375,-5.2984,-1.4696,-1.6759,-9.7302,3,RIGHT_MI
8189,31.98828125,-3.529,3.1126,-8.1664,-3.8989,3,RIGHT_MI
8190,31.9921875,-0.5704,-0.4429,-5.0129,-3.7252,3,RIGHT_MI
8191,31.99609375,0.849,2.2254,-11.4849,-3.3144,3,RIGHT_MI
